,Date,County,Avg_PM2.5,AQI_Category
1124,2020-02-21,Clackamas,,NA
1125,2020-02-21,Crook,17.6291666666667,Moderate
1126,2020-02-21,Deschutes,6.76041666666667,Good
1127,2020-02-21,Douglas,13.583333333333302,Moderate
1128,2020-02-21,Grant,15.091666666666699,Moderate
1129,2020-02-21,Harney,8.89166666666667,Good
1130,2020-02-21,Jackson,8.383333333333345,Good
1131,2020-02-21,Jefferson,14.845833333333301,Moderate
1132,2020-02-21,Josephine,15.033333333333346,Moderate
1133,2020-02-21,Klamath,12.541666666666698,Moderate
1134,2020-02-21,Lake,11.658333333333301,Good
1135,2020-02-21,Lane,16.599305555555556,Moderate
1136,2020-02-21,Linn,11.626388888888899,Good
1137,2020-02-21,Marion,12.629166666666698,Moderate
1138,2020-02-21,Multnomah,6.085416666666665,Good
1139,2020-02-21,Umatilla,12.033333333333301,Good
1140,2020-02-21,Union,10.2833333333333,Good
1141,2020-02-21,Wallowa,8.1625,Good
1142,2020-02-21,Wasco,,NA
1143,2020-02-21,Washington,8.987499999999999,Good
1144,2020-02-22,Baker,9.225,Good
1145,2020-02-22,Benton,6.39166666666667,Good
1146,2020-02-22,Clackamas,,NA
1147,2020-02-22,Crook,13.2625,Moderate
1148,2020-02-22,Deschutes,6.29375,Good
1149,2020-02-22,Douglas,13.4625,Moderate
1150,2020-02-22,Grant,13.520833333333302,Moderate
1151,2020-02-22,Harney,9.125,Good
1152,2020-02-22,Jackson,9.270833333333334,Good
1153,2020-02-22,Jefferson,15.729166666666698,Moderate
1154,2020-02-22,Josephine,14.674999999999992,Moderate
1155,2020-02-22,Klamath,14.9916666666667,Moderate
1156,2020-02-22,Lake,15.4458333333333,Moderate
1157,2020-02-22,Lane,12.797916666666643,Moderate
1158,2020-02-22,Linn,15.670833333333364,Moderate
1159,2020-02-22,Marion,11.158333333333301,Good
1160,2020-02-22,Multnomah,9.525,Good
1161,2020-02-22,Umatilla,8.72916666666667,Good
1162,2020-02-22,Union,10.325,Good
1163,2020-02-22,Wallowa,8.97916666666667,Good
1164,2020-02-22,Wasco,,NA
1165,2020-02-22,Washington,11.593055555555557,Good
1166,2020-02-23,Baker,8.34166666666667,Good
1167,2020-02-23,Benton,4.83333333333333,Good
1168,2020-02-23,Clackamas,,NA
1169,2020-02-23,Crook,6.50833333333333,Good
1170,2020-02-23,Deschutes,2.58958333333333,Good
1171,2020-02-23,Douglas,10.7208333333333,Good
1172,2020-02-23,Grant,8.95833333333333,Good
1173,2020-02-23,Harney,5.63333333333333,Good
1174,2020-02-23,Jackson,7.263888888888878,Good
1175,2020-02-23,Jefferson,7.39583333333333,Good
1176,2020-02-23,Josephine,8.999999999999991,Good
1177,2020-02-23,Klamath,12.0375,Good
1178,2020-02-23,Lake,6.0291666666666694,Good
1179,2020-02-23,Lane,8.236111111111107,Good
1180,2020-02-23,Linn,6.479166666666667,Good
1181,2020-02-23,Marion,5.44166666666667,Good
1182,2020-02-23,Multnomah,5.502777777777776,Good
1183,2020-02-23,Umatilla,4.10833333333333,Good
1184,2020-02-23,Union,5.85,Good
1185,2020-02-23,Wallowa,6.33333333333333,Good
1186,2020-02-23,Wasco,,NA
1187,2020-02-23,Washington,5.491666666666665,Good
1188,2020-02-24,Baker,8.14166666666667,Good
1189,2020-02-24,Benton,6.35,Good
1190,2020-02-24,Clackamas,,NA
1191,2020-02-24,Crook,,NA
1192,2020-02-24,Deschutes,3.0,Good
1193,2020-02-24,Douglas,7.17916666666667,Good
1194,2020-02-24,Grant,17.1666666666667,Moderate
1195,2020-02-24,Harney,5.61666666666667,Good
1196,2020-02-24,Jackson,4.955555555555557,Good
1197,2020-02-24,Jefferson,,NA
1198,2020-02-24,Josephine,8.38333333333335,Good
1199,2020-02-24,Klamath,7.62083333333333,Good
1200,2020-02-24,Lake,7.7,Good
1201,2020-02-24,Lane,7.232499999999999,Good
1202,2020-02-24,Linn,8.868055555555557,Good
1203,2020-02-24,Marion,7.57083333333333,Good
1204,2020-02-24,Multnomah,4.8875,Good
1205,2020-02-24,Umatilla,2.7,Good
1206,2020-02-24,Union,2.82083333333333,Good
1207,2020-02-24,Wallowa,2.40833333333333,Good
1208,2020-02-24,Wasco,,NA
1209,2020-02-24,Washington,5.827777777777779,Good
1210,2020-02-25,Baker,11.6958333333333,Good
1211,2020-02-25,Benton,8.2125,Good
1212,2020-02-25,Clackamas,,NA
1213,2020-02-25,Crook,,NA
1214,2020-02-25,Deschutes,3.17916666666667,Good
1215,2020-02-25,Douglas,9.74583333333333,Good
1216,2020-02-25,Grant,13.345833333333301,Moderate
1217,2020-02-25,Harney,11.6,Good
1218,2020-02-25,Jackson,6.0347222222222205,Good
1219,2020-02-25,Jefferson,,NA
1220,2020-02-25,Josephine,13.616666666666688,Moderate
1221,2020-02-25,Klamath,,NA
1222,2020-02-25,Lake,7.5125,Good
1223,2020-02-25,Lane,11.83541666666668,Good
1224,2020-02-25,Linn,9.443055555555567,Good
1225,2020-02-25,Marion,13.345833333333301,Moderate
1226,2020-02-25,Multnomah,8.527777777777787,Good
1227,2020-02-25,Umatilla,5.02083333333333,Good
1228,2020-02-25,Union,6.6,Good
1229,2020-02-25,Wallowa,7.275,Good
1230,2020-02-25,Wasco,,NA
1231,2020-02-25,Washington,8.4375,Good
1232,2020-02-26,Baker,8.8375,Good
1233,2020-02-26,Benton,6.81666666666667,Good
1234,2020-02-26,Clackamas,,NA
1235,2020-02-26,Crook,7.8875,Good
1236,2020-02-26,Deschutes,4.310416666666665,Good
1237,2020-02-26,Douglas,,NA
1238,2020-02-26,Grant,11.475,Good
1239,2020-02-26,Harney,11.283333333333301,Good
1240,2020-02-26,Jackson,8.631944444444466,Good
1241,2020-02-26,Jefferson,,NA
1242,2020-02-26,Josephine,12.455555555555556,Moderate
1243,2020-02-26,Klamath,,NA
1244,2020-02-26,Lake,11.475,Good
1245,2020-02-26,Lane,11.831944444444451,Good
1246,2020-02-26,Linn,9.701388888888891,Good
1247,2020-02-26,Marion,11.3208333333333,Good
1248,2020-02-26,Multnomah,7.895833333333333,Good
1249,2020-02-26,Umatilla,5.25416666666667,Good
1250,2020-02-26,Union,5.12083333333333,Good
1251,2020-02-26,Wallowa,7.32916666666667,Good
1252,2020-02-26,Wasco,,NA
1253,2020-02-26,Washington,7.370833333333333,Good
1254,2020-02-27,Baker,6.075,Good
1255,2020-02-27,Benton,6.49583333333333,Good
1256,2020-02-27,Clackamas,,NA
1257,2020-02-27,Crook,9.84583333333333,Good
1258,2020-02-27,Deschutes,4.449999999999999,Good
1259,2020-02-27,Douglas,10.3958333333333,Good
1260,2020-02-27,Grant,12.65,Moderate
1261,2020-02-27,Harney,9.07083333333333,Good
1262,2020-02-27,Jackson,11.281944444444443,Good
1263,2020-02-27,Jefferson,12.495833333333302,Moderate
1264,2020-02-27,Josephine,8.875,Good
1265,2020-02-27,Klamath,,NA
1266,2020-02-27,Lake,9.55416666666667,Good
1267,2020-02-27,Lane,13.024999999999997,Moderate
1268,2020-02-27,Linn,10.708333333333357,Good
1269,2020-02-27,Marion,13.441666666666698,Moderate
1270,2020-02-27,Multnomah,10.245833333333323,Good
1271,2020-02-27,Umatilla,5.4,Good
1272,2020-02-27,Union,8.27083333333333,Good
1273,2020-02-27,Wallowa,6.95416666666667,Good
1274,2020-02-27,Wasco,,NA
1275,2020-02-27,Washington,8.429166666666658,Good
1276,2020-02-28,Baker,7.74583333333333,Good
1277,2020-02-28,Benton,5.675,Good
1278,2020-02-28,Clackamas,,NA
1279,2020-02-28,Crook,11.1625,Good
1280,2020-02-28,Deschutes,3.38333333333333,Good
1281,2020-02-28,Douglas,9.85833333333333,Good
1282,2020-02-28,Grant,7.25416666666667,Good
1283,2020-02-28,Harney,6.57083333333333,Good
1284,2020-02-28,Jackson,10.370833333333342,Good
1285,2020-02-28,Jefferson,,NA
1286,2020-02-28,Josephine,10.980555555555554,Good
1287,2020-02-28,Klamath,,NA
1288,2020-02-28,Lake,14.058333333333302,Moderate
1289,2020-02-28,Lane,9.87583333333334,Good
1290,2020-02-28,Linn,9.738888888888889,Good
1291,2020-02-28,Marion,8.84166666666667,Good
1292,2020-02-28,Multnomah,8.893055555555565,Good
1293,2020-02-28,Umatilla,5.69583333333333,Good
1294,2020-02-28,Union,5.0625,Good
1295,2020-02-28,Wallowa,7.32083333333333,Good
1296,2020-02-28,Wasco,,NA
1297,2020-02-28,Washington,7.427777777777777,Good
1298,2020-02-29,Baker,5.19583333333333,Good
1299,2020-02-29,Benton,2.99166666666667,Good
1300,2020-02-29,Clackamas,,NA
1301,2020-02-29,Crook,3.53333333333333,Good
1302,2020-02-29,Deschutes,1.775,Good
1303,2020-02-29,Douglas,4.55,Good
1304,2020-02-29,Grant,12.8833333333333,Moderate
1305,2020-02-29,Harney,3.65416666666667,Good
1306,2020-02-29,Jackson,4.218055555555554,Good
1307,2020-02-29,Jefferson,2.0166666666666697,Good
1308,2020-02-29,Josephine,4.5249999999999995,Good
1309,2020-02-29,Klamath,,NA
1310,2020-02-29,Lake,4.64166666666667,Good
1311,2020-02-29,Lane,3.8979166666666667,Good
1312,2020-02-29,Linn,4.18888888888889,Good
1313,2020-02-29,Marion,3.275,Good
1314,2020-02-29,Multnomah,3.0041666666666664,Good
1315,2020-02-29,Umatilla,1.47083333333333,Good
1316,2020-02-29,Union,2.5416666666666696,Good
1317,2020-02-29,Wallowa,3.2,Good
1318,2020-02-29,Wasco,,NA
1319,2020-02-29,Washington,3.4486111111111106,Good
1320,2020-03-01,Baker,5.14583333333333,Good
1321,2020-03-01,Benton,5.10416666666667,Good
1322,2020-03-01,Clackamas,,NA
1323,2020-03-01,Crook,8.22083333333333,Good
1324,2020-03-01,Deschutes,2.63125,Good
1325,2020-03-01,Douglas,4.925,Good
1326,2020-03-01,Grant,16.0625,Moderate
1327,2020-03-01,Harney,5.4375,Good
1328,2020-03-01,Jackson,6.298611111111113,Good
1329,2020-03-01,Jefferson,,NA
1330,2020-03-01,Josephine,4.287500000000002,Good
1331,2020-03-01,Klamath,4.55833333333333,Good
1332,2020-03-01,Lake,3.6875,Good
1333,2020-03-01,Lane,8.015277777777781,Good
1334,2020-03-01,Linn,10.5111111111111,Good
1335,2020-03-01,Marion,6.9708333333333306,Good
1336,2020-03-01,Multnomah,7.493055555555554,Good
1337,2020-03-01,Umatilla,3.81666666666667,Good
1338,2020-03-01,Union,3.09166666666667,Good
1339,2020-03-01,Wallowa,5.5916666666666694,Good
1340,2020-03-01,Wasco,,NA
1341,2020-03-01,Washington,6.377083333333335,Good
1342,2020-03-02,Baker,6.925,Good
1343,2020-03-02,Benton,4.89166666666667,Good
1344,2020-03-02,Clackamas,,NA
1345,2020-03-02,Crook,7.14166666666667,Good
1346,2020-03-02,Deschutes,2.4,Good
1347,2020-03-02,Douglas,9.2375,Good
1348,2020-03-02,Grant,16.9583333333333,Moderate
1349,2020-03-02,Harney,,NA
1350,2020-03-02,Jackson,6.933333333333323,Good
1351,2020-03-02,Jefferson,4.82083333333333,Good
1352,2020-03-02,Josephine,6.688888888888886,Good
1353,2020-03-02,Klamath,11.2625,Good
1354,2020-03-02,Lake,10.7333333333333,Good
1355,2020-03-02,Lane,6.229166666666668,Good
1356,2020-03-02,Linn,9.169444444444434,Good
1357,2020-03-02,Marion,5.12916666666667,Good
1358,2020-03-02,Multnomah,4.906944444444446,Good
1359,2020-03-02,Umatilla,1.78333333333333,Good
1360,2020-03-02,Union,3.2,Good
1361,2020-03-02,Wallowa,6.35416666666667,Good
1362,2020-03-02,Wasco,,NA
1363,2020-03-02,Washington,4.50625,Good
1364,2020-03-03,Baker,8.15,Good
1365,2020-03-03,Benton,2.5625,Good
1366,2020-03-03,Clackamas,,NA
1367,2020-03-03,Crook,7.3875,Good
1368,2020-03-03,Deschutes,2.65833333333333,Good
1369,2020-03-03,Douglas,8.91666666666667,Good
1370,2020-03-03,Grant,12.1125,Moderate
1371,2020-03-03,Harney,6.91666666666667,Good
1372,2020-03-03,Jackson,5.611111111111111,Good
1373,2020-03-03,Jefferson,,NA
1374,2020-03-03,Josephine,8.495833333333325,Good
1375,2020-03-03,Klamath,9.44166666666667,Good
1376,2020-03-03,Lake,9.5,Good
1377,2020-03-03,Lane,4.711111111111112,Good
1378,2020-03-03,Linn,4.472222222222223,Good
1379,2020-03-03,Marion,3.0416666666666696,Good
1380,2020-03-03,Multnomah,3.6097222222222203,Good
1381,2020-03-03,Umatilla,1.47083333333333,Good
1382,2020-03-03,Union,3.55,Good
1383,2020-03-03,Wallowa,3.6625,Good
1384,2020-03-03,Wasco,,NA
1385,2020-03-03,Washington,2.62222222222222,Good
1386,2020-03-04,Baker,5.475,Good
1387,2020-03-04,Benton,4.6625,Good
1388,2020-03-04,Clackamas,,NA
1389,2020-03-04,Crook,6.89583333333333,Good
1390,2020-03-04,Deschutes,3.2958333333333303,Good
1391,2020-03-04,Douglas,6.775,Good
1392,2020-03-04,Grant,12.275,Moderate
1393,2020-03-04,Harney,9.92916666666667,Good
1394,2020-03-04,Jackson,5.07638888888889,Good
1395,2020-03-04,Jefferson,,NA
1396,2020-03-04,Josephine,8.744444444444435,Good
1397,2020-03-04,Klamath,12.9458333333333,Moderate
1398,2020-03-04,Lake,6.32916666666667,Good
1399,2020-03-04,Lane,6.398611111111112,Good
1400,2020-03-04,Linn,6.86111111111111,Good
1401,2020-03-04,Marion,6.6875,Good
1402,2020-03-04,Multnomah,5.11388888888889,Good
1403,2020-03-04,Umatilla,3.7291666666666696,Good
1404,2020-03-04,Union,4.12916666666667,Good
1405,2020-03-04,Wallowa,3.09166666666667,Good
1406,2020-03-04,Wasco,,NA
1407,2020-03-04,Washington,5.18888888888889,Good
1408,2020-03-05,Baker,6.0125,Good
1409,2020-03-05,Benton,6.18333333333333,Good
1410,2020-03-05,Clackamas,,NA
1411,2020-03-05,Crook,10.6125,Good
1412,2020-03-05,Deschutes,3.564583333333335,Good
1413,2020-03-05,Douglas,7.26666666666667,Good
1414,2020-03-05,Grant,10.7416666666667,Good
1415,2020-03-05,Harney,5.875,Good
1416,2020-03-05,Jackson,7.034722222222224,Good
1417,2020-03-05,Jefferson,6.3625,Good
1418,2020-03-05,Josephine,8.627777777777789,Good
1419,2020-03-05,Klamath,13.604166666666698,Moderate
1420,2020-03-05,Lake,14.05,Moderate
1421,2020-03-05,Lane,8.428472222222227,Good
1422,2020-03-05,Linn,7.830555555555558,Good
1423,2020-03-05,Marion,7.4666666666666694,Good
1424,2020-03-05,Multnomah,7.477777777777767,Good
1425,2020-03-05,Umatilla,6.8125,Good
1426,2020-03-05,Union,5.49166666666667,Good
1427,2020-03-05,Wallowa,6.30416666666667,Good
1428,2020-03-05,Wasco,,NA
1429,2020-03-05,Washington,7.42638888888889,Good
1430,2020-03-06,Baker,9.23333333333333,Good
1431,2020-03-06,Benton,3.36666666666667,Good
1432,2020-03-06,Clackamas,,NA
1433,2020-03-06,Crook,8.95833333333333,Good
1434,2020-03-06,Deschutes,4.88541666666667,Good
1435,2020-03-06,Douglas,5.5958333333333306,Good
1436,2020-03-06,Grant,10.1125,Good
1437,2020-03-06,Harney,9.29583333333333,Good
1438,2020-03-06,Jackson,6.25138888888889,Good
1439,2020-03-06,Jefferson,6.4375,Good
1440,2020-03-06,Josephine,4.397222222222221,Good
1441,2020-03-06,Klamath,,NA
1442,2020-03-06,Lake,6.725,Good
1443,2020-03-06,Lane,5.142361111111108,Good
1444,2020-03-06,Linn,6.01111111111111,Good
1445,2020-03-06,Marion,3.3583333333333303,Good
1446,2020-03-06,Multnomah,2.8000000000000003,Good
1447,2020-03-06,Umatilla,6.2166666666666694,Good
1448,2020-03-06,Union,4.56666666666667,Good
1449,2020-03-06,Wallowa,5.1541666666666694,Good
1450,2020-03-06,Wasco,,NA
1451,2020-03-06,Washington,3.4430555555555533,Good
1452,2020-03-07,Baker,5.9708333333333306,Good
1453,2020-03-07,Benton,2.7666666666666697,Good
1454,2020-03-07,Clackamas,,NA
1455,2020-03-07,Crook,4.29166666666667,Good
1456,2020-03-07,Deschutes,2.3562499999999997,Good
1457,2020-03-07,Douglas,3.46666666666667,Good
1458,2020-03-07,Grant,,NA
1459,2020-03-07,Harney,6.82916666666667,Good
1460,2020-03-07,Jackson,4.216666666666666,Good
1461,2020-03-07,Jefferson,2.7916666666666696,Good
1462,2020-03-07,Josephine,2.9430555555555564,Good
1463,2020-03-07,Klamath,,NA
1464,2020-03-07,Lake,8.7625,Good
1465,2020-03-07,Lane,2.986805555555557,Good
1466,2020-03-07,Linn,3.4513888888888897,Good
1467,2020-03-07,Marion,3.69583333333333,Good
1468,2020-03-07,Multnomah,3.938888888888887,Good
1469,2020-03-07,Umatilla,2.975,Good
1470,2020-03-07,Union,4.625,Good
1471,2020-03-07,Wallowa,4.79166666666667,Good
1472,2020-03-07,Wasco,,NA
1473,2020-03-07,Washington,4.694444444444443,Good
1474,2020-03-08,Baker,6.0875,Good
1475,2020-03-08,Benton,7.025,Good
1476,2020-03-08,Clackamas,,NA
1477,2020-03-08,Crook,4.8,Good
1478,2020-03-08,Deschutes,3.339583333333335,Good
1479,2020-03-08,Douglas,5.35,Good
1480,2020-03-08,Grant,12.3666666666667,Moderate
1481,2020-03-08,Harney,5.3458333333333306,Good
1482,2020-03-08,Jackson,7.25,Good
1483,2020-03-08,Jefferson,5.57083333333333,Good
1484,2020-03-08,Josephine,8.991666666666685,Good
1485,2020-03-08,Klamath,,NA
1486,2020-03-08,Lake,3.3541666666666696,Good
1487,2020-03-08,Lane,7.405555555555561,Good
1488,2020-03-08,Linn,6.6611111111111105,Good
1489,2020-03-08,Marion,8.575,Good
1490,2020-03-08,Multnomah,6.256944444444444,Good
1491,2020-03-08,Umatilla,4.5875,Good
1492,2020-03-08,Union,6.5,Good
1493,2020-03-08,Wallowa,4.0875,Good
1494,2020-03-08,Wasco,,NA
1495,2020-03-08,Washington,6.680555555555557,Good
1496,2020-03-09,Baker,6.47916666666667,Good
1497,2020-03-09,Benton,8.14583333333333,Good
1498,2020-03-09,Clackamas,,NA
1499,2020-03-09,Crook,8.03333333333333,Good
1500,2020-03-09,Deschutes,4.0625,Good
1501,2020-03-09,Douglas,6.35416666666667,Good
1502,2020-03-09,Grant,12.3208333333333,Moderate
1503,2020-03-09,Harney,,NA
1504,2020-03-09,Jackson,6.2097222222222195,Good
1505,2020-03-09,Jefferson,4.39166666666667,Good
1506,2020-03-09,Josephine,6.627083333333335,Good
1507,2020-03-09,Klamath,,NA
1508,2020-03-09,Lake,3.88333333333333,Good
1509,2020-03-09,Lane,10.952777777777762,Good
1510,2020-03-09,Linn,10.331944444444444,Good
1511,2020-03-09,Marion,13.825,Moderate
1512,2020-03-09,Multnomah,8.805555555555557,Good
1513,2020-03-09,Umatilla,5.6583333333333306,Good
1514,2020-03-09,Union,4.0958333333333306,Good
1515,2020-03-09,Wallowa,5.75833333333333,Good
1516,2020-03-09,Wasco,,NA
1517,2020-03-09,Washington,7.783333333333346,Good
1518,2020-03-10,Baker,4.1,Good
1519,2020-03-10,Benton,5.45833333333333,Good
1520,2020-03-10,Clackamas,,NA
1521,2020-03-10,Crook,9.6125,Good
1522,2020-03-10,Deschutes,4.602083333333335,Good
1523,2020-03-10,Douglas,7.70416666666667,Good
1524,2020-03-10,Grant,12.029166666666699,Good
1525,2020-03-10,Harney,6.1,Good
1526,2020-03-10,Jackson,5.347222222222219,Good
1527,2020-03-10,Jefferson,7.2125,Good
1528,2020-03-10,Josephine,8.445833333333335,Good
1529,2020-03-10,Klamath,,NA
1530,2020-03-10,Lake,6.25833333333333,Good
1531,2020-03-10,Lane,8.368750000000006,Good
1532,2020-03-10,Linn,9.359722222222214,Good
1533,2020-03-10,Marion,8.42916666666667,Good
1534,2020-03-10,Multnomah,8.284722222222209,Good
1535,2020-03-10,Umatilla,3.99583333333333,Good
1536,2020-03-10,Union,6.525,Good
1537,2020-03-10,Wallowa,4.54166666666667,Good
1538,2020-03-10,Wasco,,NA
1539,2020-03-10,Washington,5.745833333333335,Good
1540,2020-03-11,Baker,5.11666666666667,Good
1541,2020-03-11,Benton,3.85,Good
1542,2020-03-11,Clackamas,,NA
1543,2020-03-11,Crook,6.20833333333333,Good
1544,2020-03-11,Deschutes,4.64583333333333,Good
1545,2020-03-11,Douglas,6.66666666666667,Good
1546,2020-03-11,Grant,8.3,Good
1547,2020-03-11,Harney,4.7833333333333306,Good
1548,2020-03-11,Jackson,5.468055555555556,Good
1549,2020-03-11,Jefferson,5.79583333333333,Good
1550,2020-03-11,Josephine,7.8,Good
1551,2020-03-11,Klamath,,NA
1552,2020-03-11,Lake,10.175,Good
1553,2020-03-11,Lane,9.080555555555561,Good
1554,2020-03-11,Linn,7.513888888888889,Good
1555,2020-03-11,Marion,5.7875,Good
1556,2020-03-11,Multnomah,3.743055555555557,Good
1557,2020-03-11,Umatilla,3.07083333333333,Good
1558,2020-03-11,Union,3.1375,Good
1559,2020-03-11,Wallowa,3.56666666666667,Good
1560,2020-03-11,Wasco,,NA
1561,2020-03-11,Washington,3.44375,Good
1562,2020-03-12,Baker,7.0125,Good
1563,2020-03-12,Benton,3.72083333333333,Good
1564,2020-03-12,Clackamas,,NA
1565,2020-03-12,Crook,9.7,Good
1566,2020-03-12,Deschutes,5.74375,Good
1567,2020-03-12,Douglas,3.97083333333333,Good
1568,2020-03-12,Grant,13.029166666666699,Moderate
1569,2020-03-12,Harney,4.3875,Good
1570,2020-03-12,Jackson,6.10972222222222,Good
1571,2020-03-12,Jefferson,7.95,Good
1572,2020-03-12,Josephine,4.83541666666667,Good
1573,2020-03-12,Klamath,,NA
1574,2020-03-12,Lake,6.30833333333333,Good
1575,2020-03-12,Lane,8.929861111111105,Good
1576,2020-03-12,Linn,8.28611111111111,Good
1577,2020-03-12,Marion,6.8458333333333306,Good
1578,2020-03-12,Multnomah,4.916666666666667,Good
1579,2020-03-12,Umatilla,4.23333333333333,Good
1580,2020-03-12,Union,3.63333333333333,Good
1581,2020-03-12,Wallowa,4.9375,Good
1582,2020-03-12,Wasco,,NA
1583,2020-03-12,Washington,5.001388888888887,Good
1584,2020-03-13,Baker,6.69583333333333,Good
1585,2020-03-13,Benton,5.4666666666666694,Good
1586,2020-03-13,Clackamas,,NA
1587,2020-03-13,Crook,7.74583333333333,Good
1588,2020-03-13,Deschutes,4.054166666666665,Good
1589,2020-03-13,Douglas,5.51666666666667,Good
1590,2020-03-13,Grant,8.7625,Good
1591,2020-03-13,Harney,5.16666666666667,Good
1592,2020-03-13,Jackson,5.266666666666667,Good
1593,2020-03-13,Jefferson,7.3875,Good
1594,2020-03-13,Josephine,4.383333333333335,Good
1595,2020-03-13,Klamath,,NA
1596,2020-03-13,Lake,6.0291666666666694,Good
1597,2020-03-13,Lane,8.661805555555551,Good
1598,2020-03-13,Linn,10.566666666666675,Good
1599,2020-03-13,Marion,7.36666666666667,Good
1600,2020-03-13,Multnomah,5.590277777777776,Good
1601,2020-03-13,Umatilla,4.4041666666666694,Good
1602,2020-03-13,Union,5.86666666666667,Good
1603,2020-03-13,Wallowa,6.025,Good
1604,2020-03-13,Wasco,,NA
1605,2020-03-13,Washington,6.07361111111111,Good
1606,2020-03-14,Baker,4.0125,Good
1607,2020-03-14,Benton,2.32083333333333,Good
1608,2020-03-14,Clackamas,,NA
1609,2020-03-14,Crook,4.2833333333333306,Good
1610,2020-03-14,Deschutes,2.614583333333335,Good
1611,2020-03-14,Douglas,3.0833333333333304,Good
1612,2020-03-14,Grant,5.9125,Good
1613,2020-03-14,Harney,3.5625,Good
1614,2020-03-14,Jackson,3.3013888888888903,Good
1615,2020-03-14,Jefferson,4.25416666666667,Good
1616,2020-03-14,Josephine,2.75,Good
1617,2020-03-14,Klamath,2.6,Good
1618,2020-03-14,Lake,2.4583333333333304,Good
1619,2020-03-14,Lane,3.1062500000000015,Good
1620,2020-03-14,Linn,3.6388888888888897,Good
1621,2020-03-14,Marion,5.60833333333333,Good
1622,2020-03-14,Multnomah,4.068055555555557,Good
1623,2020-03-14,Umatilla,4.32916666666667,Good
1624,2020-03-14,Union,3.07083333333333,Good
1625,2020-03-14,Wallowa,2.5375,Good
1626,2020-03-14,Wasco,,NA
1627,2020-03-14,Washington,4.743055555555557,Good
1628,2020-03-15,Baker,8.59583333333333,Good
1629,2020-03-15,Benton,3.1708333333333303,Good
1630,2020-03-15,Clackamas,,NA
1631,2020-03-15,Crook,5.06666666666667,Good
1632,2020-03-15,Deschutes,4.90625,Good
1633,2020-03-15,Douglas,4.0875,Good
1634,2020-03-15,Grant,4.87916666666667,Good
1635,2020-03-15,Harney,6.0125,Good
1636,2020-03-15,Jackson,5.529166666666666,Good
1637,2020-03-15,Jefferson,5.0625,Good
1638,2020-03-15,Josephine,5.40416666666667,Good
1639,2020-03-15,Klamath,1.9875,Good
1640,2020-03-15,Lake,4.4041666666666694,Good
1641,2020-03-15,Lane,4.743055555555557,Good
1642,2020-03-15,Linn,2.8236111111111106,Good
1643,2020-03-15,Marion,4.76666666666667,Good
1644,2020-03-15,Multnomah,3.233333333333333,Good
1645,2020-03-15,Umatilla,5.06666666666667,Good
1646,2020-03-15,Union,6.49583333333333,Good
1647,2020-03-15,Wallowa,3.9791666666666696,Good
1648,2020-03-15,Wasco,,NA
1649,2020-03-15,Washington,3.2263888888888896,Good
1650,2020-03-16,Baker,5.9083333333333306,Good
1651,2020-03-16,Benton,3.5791666666666697,Good
1652,2020-03-16,Clackamas,,NA
1653,2020-03-16,Crook,6.3375,Good
1654,2020-03-16,Deschutes,4.98333333333333,Good
1655,2020-03-16,Douglas,4.55,Good
1656,2020-03-16,Grant,9.75,Good
1657,2020-03-16,Harney,5.67083333333333,Good
1658,2020-03-16,Jackson,5.770833333333333,Good
1659,2020-03-16,Jefferson,6.67916666666667,Good
1660,2020-03-16,Josephine,4.99166666666667,Good
1661,2020-03-16,Klamath,2.40833333333333,Good
1662,2020-03-16,Lake,4.2166666666666694,Good
1663,2020-03-16,Lane,6.327777777777783,Good
1664,2020-03-16,Linn,4.693055555555556,Good
1665,2020-03-16,Marion,5.35416666666667,Good
1666,2020-03-16,Multnomah,3.9055555555555563,Good
1667,2020-03-16,Umatilla,8.02916666666667,Good
1668,2020-03-16,Union,5.25416666666667,Good
1669,2020-03-16,Wallowa,4.85416666666667,Good
1670,2020-03-16,Wasco,,NA
1671,2020-03-16,Washington,3.533333333333333,Good
1672,2020-03-17,Baker,7.07083333333333,Good
1673,2020-03-17,Benton,4.6875,Good
1674,2020-03-17,Clackamas,,NA
1675,2020-03-17,Crook,11.245833333333302,Good
1676,2020-03-17,Deschutes,5.689583333333335,Good
1677,2020-03-17,Douglas,7.17083333333333,Good
1678,2020-03-17,Grant,9.84583333333333,Good
1679,2020-03-17,Harney,3.19166666666667,Good
1680,2020-03-17,Jackson,6.07222222222222,Good
1681,2020-03-17,Jefferson,10.933333333333302,Good
1682,2020-03-17,Josephine,5.8375,Good
1683,2020-03-17,Klamath,3.025,Good
1684,2020-03-17,Lake,3.7916666666666696,Good
1685,2020-03-17,Lane,7.227083333333333,Good
1686,2020-03-17,Linn,7.161111111111114,Good
1687,2020-03-17,Marion,5.85,Good
1688,2020-03-17,Multnomah,5.8361111111111095,Good
1689,2020-03-17,Umatilla,11.966666666666699,Good
1690,2020-03-17,Union,5.19166666666667,Good
1691,2020-03-17,Wallowa,5.6,Good
1692,2020-03-17,Wasco,,NA
1693,2020-03-17,Washington,5.789583333333335,Good
1694,2020-03-18,Baker,3.99583333333333,Good
1695,2020-03-18,Benton,5.19166666666667,Good
1696,2020-03-18,Clackamas,,NA
1697,2020-03-18,Crook,5.1125,Good
1698,2020-03-18,Deschutes,5.99375,Good
1699,2020-03-18,Douglas,5.5625,Good
